game_id,team,player,metric,model_mean,p10,p25,p50,p75,p90,model_probability_over_market_line,model_probability_under_market_line,market_line,over_price,under_price,sportsbook,market_timestamp,forecast_written_at,latest_information_timestamp,source_freshness,POST_INACTIVES_COMPLETE,known_defect_flags,candidate_version,run_id,promoted,RANKING_ELIGIBLE,ranking_ineligible_reasons,correlation_group,model_minus_market_probability,abs_probability_disagreement,line_minus_mean_native_units,line_minus_mean_in_model_sds,line_percentile_in_model_distribution,model_sd,market_probability_over_no_vig,market_hold,no_vig_available,candidate,cutoff,research_label,namespace
2026_01_SF_LA,LA,Ty Simpson,qb/db,0.73,0.0,0.0,0.0,0.0,2.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:qb_volume,,,,,,1.9598,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Ty Simpson,qb/int,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:qb_efficiency,,,,,,0.1135,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Ty Simpson,qb/ptd,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:qb_efficiency,,,,,,0.209,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Ty Simpson,qb/pyds,4.76,0.0,0.0,0.0,0.0,11.47,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:qb_volume,,,,,,13.5313,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Ty Simpson,qb/rtd,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:other,,,,,,0.0547,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Ty Simpson,qb/rush_opp,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:other,,,,,,0.3094,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Ty Simpson,qb/ryds,0.36,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:other,,,,,,1.9155,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Ty Simpson,qb/sacks,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:other,,,,,,0.2255,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Ty Simpson,qb/scr,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:other,,,,,,0.2097,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Christian McCaffrey,receiving/receiving_td,0.14,0.0,0.0,0.0,0.0,1.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0033280:receiving_efficiency,,,,,,0.3838,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Christian McCaffrey,receiving/receiving_yards,34.84,4.9,15.0,30.0,51.0,71.0,0.371,0.629,39.5,-111,-113,DraftKings,2026-09-10T23:58:21Z,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,True,,00-0033280:target_volume,-0.1269,0.1269,4.661,0.1794,0.629,25.9837,0.4979,0.0566,True,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Christian McCaffrey,receiving/receptions,3.91,1.0,2.0,4.0,5.0,7.0,0.371,0.629,4.5,-136,107,DraftKings,2026-09-10T23:58:21Z,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,True,,00-0033280:target_volume,-0.173,0.173,0.586,0.24,0.629,2.4414,0.544,0.0594,True,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Christian McCaffrey,receiving/targets,4.82,1.0,3.0,5.0,7.0,9.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0033280:target_volume,,,,,,2.8014,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Christian McCaffrey,rushing/carries,13.64,5.97,9.45,13.2,17.6,22.13,0.352,0.648,15.5,-129,101,DraftKings,2026-09-10T23:58:21Z,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,True,,00-0033280:carry_volume,-0.179,0.179,1.8597,0.2938,0.648,6.329,0.531,0.0608,True,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Christian McCaffrey,rushing/rushing_td,0.41,0.0,0.0,0.0,1.0,1.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0033280:rushing_efficiency,,,,,,0.6732,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Kyren Williams,receiving/receiving_td,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0037840:receiving_efficiency,,,,,,0.2809,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Kyren Williams,receiving/receiving_yards,11.17,0.0,0.0,7.0,18.0,31.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0037840:target_volume,,,,,,14.0692,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Kyren Williams,receiving/receptions,1.67,0.0,0.0,1.0,3.0,4.0,0.452,0.548,1.5,-141,110,DraftKings,2026-09-10T23:58:21Z,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,True,,00-0037840:target_volume,-0.0993,0.0993,-0.17,-0.0943,0.548,1.8034,0.5513,0.0613,True,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Kyren Williams,receiving/targets,2.25,0.0,0.0,2.0,3.0,5.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0037840:target_volume,,,,,,2.2671,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Kyren Williams,rushing/carries,10.84,2.94,7.04,10.42,14.11,18.51,0.286,0.714,13.5,-105,-121,DraftKings,2026-09-10T23:58:21Z,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,True,,00-0037840:carry_volume,-0.1973,0.1973,2.6579,0.4284,0.7135,6.2047,0.4833,0.0597,True,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Kyren Williams,rushing/rushing_td,0.36,0.0,0.0,0.0,1.0,1.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0037840:rushing_efficiency,,,,,,0.6274,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Blake Corum,receiving/receiving_td,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0039738:receiving_efficiency,,,,,,0.1255,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Blake Corum,receiving/receiving_yards,3.08,0.0,0.0,0.0,0.0,13.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0039738:target_volume,,,,,,8.171,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Blake Corum,receiving/receptions,0.48,0.0,0.0,0.0,0.0,2.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0039738:target_volume,,,,,,1.094,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Blake Corum,receiving/targets,0.69,0.0,0.0,0.0,1.0,2.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0039738:target_volume,,,,,,1.4565,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Blake Corum,rushing/carries,5.34,0.0,0.0,5.0,7.93,11.54,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0039738:carry_volume,,,,,,5.0072,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Blake Corum,rushing/rushing_td,0.17,0.0,0.0,0.0,0.0,1.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0039738:rushing_efficiency,,,,,,0.4419,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Kaelon Black,receiving/receiving_td,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0041052:receiving_efficiency,,,,,,0.1651,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Kaelon Black,receiving/receiving_yards,5.75,0.0,0.0,0.0,8.0,18.1,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0041052:target_volume,,,,,,11.227,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Kaelon Black,receiving/receptions,0.81,0.0,0.0,0.0,1.0,2.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0041052:target_volume,,,,,,1.2548,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Kaelon Black,receiving/targets,1.01,0.0,0.0,0.0,2.0,3.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0041052:target_volume,,,,,,1.4873,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Kaelon Black,rushing/carries,3.23,0.0,0.84,2.45,4.28,6.82,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0041052:carry_volume,,,,,,3.7647,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Kaelon Black,rushing/rushing_td,0.08,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0041052:rushing_efficiency,,,,,,0.3149,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Kyle Juszczyk,receiving/receiving_td,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0029892:receiving_efficiency,,,,,,0.1839,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Kyle Juszczyk,receiving/receiving_yards,9.97,0.0,0.0,1.0,15.0,30.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0029892:target_volume,,,,,,15.5262,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Kyle Juszczyk,receiving/receptions,1.0,0.0,0.0,1.0,2.0,3.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0029892:target_volume,,,,,,1.319,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Kyle Juszczyk,receiving/targets,1.35,0.0,0.0,1.0,2.0,4.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0029892:target_volume,,,,,,1.7048,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Kyle Juszczyk,rushing/carries,1.21,0.0,0.0,0.0,1.42,3.95,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0029892:carry_volume,,,,,,2.4685,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,SF,Kyle Juszczyk,rushing/rushing_td,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0029892:rushing_efficiency,,,,,,0.1868,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Ronnie Rivers,receiving/receiving_td,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0037557:receiving_efficiency,,,,,,0.126,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Ronnie Rivers,receiving/receiving_yards,2.4,0.0,0.0,0.0,0.0,9.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0037557:target_volume,,,,,,6.817,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Ronnie Rivers,receiving/receptions,0.41,0.0,0.0,0.0,0.0,2.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0037557:target_volume,,,,,,1.0064,,,False,R8,post_inactives,post_inactives_R8,research
2026_01_SF_LA,LA,Ronnie Rivers,receiving/targets,0.45,0.0,0.0,0.0,0.0,2.0,,,,,,,,2026-09-11T00:13:09.885625Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": false, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE_R8,5e70d8847e32c7ae,False,False,"[""MARKET_QUOTE_ABSENT""]",00-0037557:target_volume,,,,,,1.1058,,,False,R8,post_inactives,post_inactives_R8,research
