season,week,team,arm,team_game,actual_team_targets,mean_budget_drawn,max_reconciliation_error,n_players
2024,18,JAX,BASELINE,2024-18-JAX,31,31.7825,0.0,13
2024,18,JAX,Q9_HURDLE,2024-18-JAX,31,30.8675,0.0,13
2024,18,KC,BASELINE,2024-18-KC,17,37.45,0.0,15
2024,18,KC,Q9_HURDLE,2024-18-KC,17,38.3275,0.0,15
2024,18,LA,BASELINE,2024-18-LA,40,28.4725,0.0,15
2024,18,LA,Q9_HURDLE,2024-18-LA,40,27.1325,0.0,15
2024,18,LAC,BASELINE,2024-18-LAC,35,31.595,0.0,18
2024,18,LAC,Q9_HURDLE,2024-18-LAC,35,31.72,0.0,18
2024,18,LV,BASELINE,2024-18-LV,34,35.0775,0.0,13
2024,18,LV,Q9_HURDLE,2024-18-LV,34,34.6075,0.0,13
2024,18,MIA,BASELINE,2024-18-MIA,37,33.665,0.0,17
2024,18,MIA,Q9_HURDLE,2024-18-MIA,37,33.7925,0.0,17
2024,18,MIN,BASELINE,2024-18-MIN,38,33.985,0.0,12
2024,18,MIN,Q9_HURDLE,2024-18-MIN,38,34.085,0.0,12
2024,18,NE,BASELINE,2024-18-NE,28,28.7625,0.0,14
2024,18,NE,Q9_HURDLE,2024-18-NE,28,28.3425,0.0,14
2024,18,NO,BASELINE,2024-18-NO,39,30.32,0.0,14
2024,18,NO,Q9_HURDLE,2024-18-NO,39,30.82,0.0,14
2024,18,NYG,BASELINE,2024-18-NYG,28,32.09,0.0,12
2024,18,NYG,Q9_HURDLE,2024-18-NYG,28,31.535,0.0,12
2024,18,NYJ,BASELINE,2024-18-NYJ,35,34.055,0.0,12
2024,18,NYJ,Q9_HURDLE,2024-18-NYJ,35,35.015,0.0,12
2024,18,PHI,BASELINE,2024-18-PHI,41,22.1325,0.0,13
2024,18,PHI,Q9_HURDLE,2024-18-PHI,41,22.2675,0.0,13
2024,18,PIT,BASELINE,2024-18-PIT,29,27.38,0.0,13
2024,18,PIT,Q9_HURDLE,2024-18-PIT,29,28.3475,0.0,13
2024,18,SEA,BASELINE,2024-18-SEA,27,30.725,0.0,15
2024,18,SEA,Q9_HURDLE,2024-18-SEA,27,30.5475,0.0,15
2024,18,SF,BASELINE,2024-18-SF,42,30.01,0.0,14
2024,18,SF,Q9_HURDLE,2024-18-SF,42,30.37,0.0,14
2024,18,TB,BASELINE,2024-18-TB,31,33.455,0.0,14
2024,18,TB,Q9_HURDLE,2024-18-TB,31,33.11,0.0,14
2024,18,TEN,BASELINE,2024-18-TEN,26,30.55,0.0,15
2024,18,TEN,Q9_HURDLE,2024-18-TEN,26,31.425,0.0,15
2024,18,WAS,BASELINE,2024-18-WAS,30,31.8425,0.0,15
2024,18,WAS,Q9_HURDLE,2024-18-WAS,30,32.13,0.0,15
2025,1,ARI,BASELINE,2025-1-ARI,29,34.3125,0.0,18
2025,1,ARI,Q9_HURDLE,2025-1-ARI,29,33.5775,0.0,18
2025,1,ATL,BASELINE,2025-1-ATL,42,31.6075,0.0,17
2025,1,ATL,Q9_HURDLE,2025-1-ATL,42,31.55,0.0,17
2025,1,BAL,BASELINE,2025-1-BAL,19,25.125,0.0,18
2025,1,BAL,Q9_HURDLE,2025-1-BAL,19,26.215,0.0,18
2025,1,BUF,BASELINE,2025-1-BUF,45,29.91,0.0,16
2025,1,BUF,Q9_HURDLE,2025-1-BUF,45,29.5025,0.0,16
2025,1,CAR,BASELINE,2025-1-CAR,34,29.435,0.0,24
2025,1,CAR,Q9_HURDLE,2025-1-CAR,34,29.3875,0.0,24
2025,1,CHI,BASELINE,2025-1-CHI,34,29.62,0.0,19
2025,1,CHI,Q9_HURDLE,2025-1-CHI,34,29.71,0.0,19
2025,1,CIN,BASELINE,2025-1-CIN,23,40.325,0.0,19
2025,1,CIN,Q9_HURDLE,2025-1-CIN,23,39.855,0.0,19
2025,1,CLE,BASELINE,2025-1-CLE,42,36.68,0.0,25
2025,1,CLE,Q9_HURDLE,2025-1-CLE,42,37.0775,0.0,25
2025,1,DAL,BASELINE,2025-1-DAL,33,33.4375,0.0,20
2025,1,DAL,Q9_HURDLE,2025-1-DAL,33,32.5075,0.0,20
2025,1,DEN,BASELINE,2025-1-DEN,37,32.2875,0.0,20
2025,1,DEN,Q9_HURDLE,2025-1-DEN,37,32.1575,0.0,20
2025,1,DET,BASELINE,2025-1-DET,38,34.27,0.0,18
2025,1,DET,Q9_HURDLE,2025-1-DET,38,34.125,0.0,18
2025,1,GB,BASELINE,2025-1-GB,22,27.01,0.0,16
2025,1,GB,Q9_HURDLE,2025-1-GB,22,26.1725,0.0,16
2025,1,HOU,BASELINE,2025-1-HOU,27,31.345,0.0,24
2025,1,HOU,Q9_HURDLE,2025-1-HOU,27,31.2475,0.0,24
2025,1,IND,BASELINE,2025-1-IND,29,30.4625,0.0,18
2025,1,IND,Q9_HURDLE,2025-1-IND,29,30.4875,0.0,18
2025,1,JAX,BASELINE,2025-1-JAX,29,31.6325,0.0,19
2025,1,JAX,Q9_HURDLE,2025-1-JAX,29,31.3575,0.0,19
2025,1,KC,BASELINE,2025-1-KC,38,33.1925,0.0,24
2025,1,KC,Q9_HURDLE,2025-1-KC,38,33.4025,0.0,24
2025,1,LA,BASELINE,2025-1-LA,28,30.54,0.0,19
2025,1,LA,Q9_HURDLE,2025-1-LA,28,30.075,0.0,19
2025,1,LAC,BASELINE,2025-1-LAC,34,32.425,0.0,24
2025,1,LAC,Q9_HURDLE,2025-1-LAC,34,32.3975,0.0,24
2025,1,LV,BASELINE,2025-1-LV,33,34.9875,0.0,20
2025,1,LV,Q9_HURDLE,2025-1-LV,33,34.9375,0.0,20
2025,1,MIA,BASELINE,2025-1-MIA,31,34.9025,0.0,22
2025,1,MIA,Q9_HURDLE,2025-1-MIA,31,34.49,0.0,22
2025,1,MIN,BASELINE,2025-1-MIN,20,34.475,0.0,21
2025,1,MIN,Q9_HURDLE,2025-1-MIN,20,34.3725,0.0,21
2025,1,NE,BASELINE,2025-1-NE,44,27.9475,0.0,22
2025,1,NE,Q9_HURDLE,2025-1-NE,44,28.3125,0.0,22
2025,1,NO,BASELINE,2025-1-NO,41,32.135,0.0,26
2025,1,NO,Q9_HURDLE,2025-1-NO,41,32.7575,0.0,26
2025,1,NYG,BASELINE,2025-1-NYG,32,31.22,0.0,18
2025,1,NYG,Q9_HURDLE,2025-1-NYG,32,31.4775,0.0,18
2025,1,NYJ,BASELINE,2025-1-NYJ,21,34.02,0.0,19
2025,1,NYJ,Q9_HURDLE,2025-1-NYJ,21,34.045,0.0,19
2025,1,PHI,BASELINE,2025-1-PHI,20,26.1675,0.0,18
2025,1,PHI,Q9_HURDLE,2025-1-PHI,20,26.2375,0.0,18
2025,1,PIT,BASELINE,2025-1-PIT,29,28.3575,0.0,19
2025,1,PIT,Q9_HURDLE,2025-1-PIT,29,28.105,0.0,19
2025,1,SEA,BASELINE,2025-1-SEA,22,30.35,0.0,20
2025,1,SEA,Q9_HURDLE,2025-1-SEA,22,30.3425,0.0,20
2025,1,SF,BASELINE,2025-1-SF,34,33.4825,0.0,23
2025,1,SF,Q9_HURDLE,2025-1-SF,34,32.9025,0.0,23
2025,1,TB,BASELINE,2025-1-TB,30,32.3575,0.0,19
2025,1,TB,Q9_HURDLE,2025-1-TB,30,32.875,0.0,19
2025,1,TEN,BASELINE,2025-1-TEN,25,29.7475,0.0,21
2025,1,TEN,Q9_HURDLE,2025-1-TEN,25,29.0375,0.0,21
2025,1,WAS,BASELINE,2025-1-WAS,29,31.115,0.0,21
2025,1,WAS,Q9_HURDLE,2025-1-WAS,29,31.0975,0.0,21
2025,2,ARI,BASELINE,2025-2-ARI,25,32.495,0.0,20
2025,2,ARI,Q9_HURDLE,2025-2-ARI,25,33.3,0.0,20
2025,2,ATL,BASELINE,2025-2-ATL,21,33.4325,0.0,15
2025,2,ATL,Q9_HURDLE,2025-2-ATL,21,34.16,0.0,15
2025,2,BAL,BASELINE,2025-2-BAL,28,23.7675,0.0,17
2025,2,BAL,Q9_HURDLE,2025-2-BAL,28,23.8575,0.0,17
2025,2,BUF,BASELINE,2025-2-BUF,25,33.13,0.0,16
2025,2,BUF,Q9_HURDLE,2025-2-BUF,25,32.4675,0.0,16
2025,2,CAR,BASELINE,2025-2-CAR,53,30.2225,0.0,24
2025,2,CAR,Q9_HURDLE,2025-2-CAR,53,29.8825,0.0,24
2025,2,CHI,BASELINE,2025-2-CHI,33,30.435,0.0,19
2025,2,CHI,Q9_HURDLE,2025-2-CHI,33,30.05,0.0,19
2025,2,CIN,BASELINE,2025-2-CIN,43,36.6925,0.0,19
2025,2,CIN,Q9_HURDLE,2025-2-CIN,43,37.1675,0.0,19
2025,2,CLE,BASELINE,2025-2-CLE,41,37.75,0.0,23
2025,2,CLE,Q9_HURDLE,2025-2-CLE,41,37.9975,0.0,23
2025,2,DAL,BASELINE,2025-2-DAL,52,33.34,0.0,20
2025,2,DAL,Q9_HURDLE,2025-2-DAL,52,33.7,0.0,20
2025,2,DEN,BASELINE,2025-2-DEN,30,33.64,0.0,20
2025,2,DEN,Q9_HURDLE,2025-2-DEN,30,33.4825,0.0,20
2025,2,DET,BASELINE,2025-2-DET,28,34.05,0.0,18
2025,2,DET,Q9_HURDLE,2025-2-DET,28,34.0,0.0,18
2025,2,GB,BASELINE,2025-2-GB,27,25.06,0.0,16
2025,2,GB,Q9_HURDLE,2025-2-GB,27,24.45,0.0,16
2025,2,HOU,BASELINE,2025-2-HOU,23,30.11,0.0,25
2025,2,HOU,Q9_HURDLE,2025-2-HOU,23,30.7675,0.0,25
2025,2,IND,BASELINE,2025-2-IND,33,29.765,0.0,18
2025,2,IND,Q9_HURDLE,2025-2-IND,33,29.635,0.0,18
2025,2,JAX,BASELINE,2025-2-JAX,41,30.96,0.0,21
2025,2,JAX,Q9_HURDLE,2025-2-JAX,41,29.8625,0.0,21
2025,2,KC,BASELINE,2025-2-KC,29,34.3475,0.0,24
2025,2,KC,Q9_HURDLE,2025-2-KC,29,34.3725,0.0,24
2025,2,LA,BASELINE,2025-2-LA,32,30.295,0.0,19
2025,2,LA,Q9_HURDLE,2025-2-LA,32,29.115,0.0,19
2025,2,LAC,BASELINE,2025-2-LAC,27,32.8425,0.0,22
2025,2,LAC,Q9_HURDLE,2025-2-LAC,27,32.64,0.0,22
2025,2,LV,BASELINE,2025-2-LV,43,34.88,0.0,18
2025,2,LV,Q9_HURDLE,2025-2-LV,43,34.8525,0.0,18
2025,2,MIA,BASELINE,2025-2-MIA,32,33.375,0.0,21
2025,2,MIA,Q9_HURDLE,2025-2-MIA,32,34.08,0.0,21
2025,2,MIN,BASELINE,2025-2-MIN,21,31.9625,0.0,22
2025,2,MIN,Q9_HURDLE,2025-2-MIN,21,31.775,0.0,22
2025,2,NE,BASELINE,2025-2-NE,23,31.7125,0.0,21
2025,2,NE,Q9_HURDLE,2025-2-NE,23,31.48,0.0,21
2025,2,NO,BASELINE,2025-2-NO,34,33.815,0.0,27
2025,2,NO,Q9_HURDLE,2025-2-NO,34,34.51,0.0,27
2025,2,NYG,BASELINE,2025-2-NYG,40,31.3075,0.0,19
2025,2,NYG,Q9_HURDLE,2025-2-NYG,40,31.3625,0.0,19
2025,2,NYJ,BASELINE,2025-2-NYJ,21,32.21,0.0,20
2025,2,NYJ,Q9_HURDLE,2025-2-NYJ,21,31.2,0.0,20
2025,2,PHI,BASELINE,2025-2-PHI,21,25.185,0.0,20
2025,2,PHI,Q9_HURDLE,2025-2-PHI,21,24.81,0.0,20
2025,2,PIT,BASELINE,2025-2-PIT,31,28.885,0.0,19
2025,2,PIT,Q9_HURDLE,2025-2-PIT,31,28.1525,0.0,19
2025,2,SEA,BASELINE,2025-2-SEA,30,28.7225,0.0,20
2025,2,SEA,Q9_HURDLE,2025-2-SEA,30,28.1025,0.0,20
2025,2,SF,BASELINE,2025-2-SF,38,32.5675,0.0,24
2025,2,SF,Q9_HURDLE,2025-2-SF,38,33.6125,0.0,24
2025,2,TB,BASELINE,2025-2-TB,36,32.1275,0.0,19
2025,2,TB,Q9_HURDLE,2025-2-TB,36,32.0675,0.0,19
2025,2,TEN,BASELINE,2025-2-TEN,31,29.0475,0.0,22
2025,2,TEN,Q9_HURDLE,2025-2-TEN,31,29.445,0.0,22
2025,2,WAS,BASELINE,2025-2-WAS,40,30.95,0.0,21
2025,2,WAS,Q9_HURDLE,2025-2-WAS,40,31.8875,0.0,21
2025,3,ARI,BASELINE,2025-3-ARI,34,31.56,0.0,19
2025,3,ARI,Q9_HURDLE,2025-3-ARI,34,31.12,0.0,19
2025,3,ATL,BASELINE,2025-3-ATL,41,31.2575,0.0,15
2025,3,ATL,Q9_HURDLE,2025-3-ATL,41,31.3675,0.0,15
2025,3,BAL,BASELINE,2025-3-BAL,28,25.1575,0.0,17
2025,3,BAL,Q9_HURDLE,2025-3-BAL,28,24.7375,0.0,17
2025,3,BUF,BASELINE,2025-3-BUF,27,30.83,0.0,16
2025,3,BUF,Q9_HURDLE,2025-3-BUF,27,31.97,0.0,16
2025,3,CAR,BASELINE,2025-3-CAR,24,35.77,0.0,23
2025,3,CAR,Q9_HURDLE,2025-3-CAR,24,34.58,0.0,23
2025,3,CHI,BASELINE,2025-3-CHI,28,31.06,0.0,18
2025,3,CHI,Q9_HURDLE,2025-3-CHI,28,30.81,0.0,18
2025,3,CIN,BASELINE,2025-3-CIN,26,38.345,0.0,18
2025,3,CIN,Q9_HURDLE,2025-3-CIN,26,37.88,0.0,18
2025,3,CLE,BASELINE,2025-3-CLE,32,38.3375,0.0,23
2025,3,CLE,Q9_HURDLE,2025-3-CLE,32,37.9225,0.0,23
2025,3,DAL,BASELINE,2025-3-DAL,44,37.1525,0.0,20
2025,3,DAL,Q9_HURDLE,2025-3-DAL,44,36.7875,0.0,20
2025,3,DEN,BASELINE,2025-3-DEN,23,32.2775,0.0,19
2025,3,DEN,Q9_HURDLE,2025-3-DEN,23,33.0025,0.0,19
2025,3,DET,BASELINE,2025-3-DET,26,32.84,0.0,18
2025,3,DET,Q9_HURDLE,2025-3-DET,26,33.35,0.0,18
2025,3,GB,BASELINE,2025-3-GB,25,24.8525,0.0,16
2025,3,GB,Q9_HURDLE,2025-3-GB,25,25.7175,0.0,16
2025,3,HOU,BASELINE,2025-3-HOU,36,28.5375,0.0,25
2025,3,HOU,Q9_HURDLE,2025-3-HOU,36,28.6475,0.0,25
2025,3,IND,BASELINE,2025-3-IND,25,29.9075,0.0,18
2025,3,IND,Q9_HURDLE,2025-3-IND,25,30.365,0.0,18
2025,3,JAX,BASELINE,2025-3-JAX,38,32.6525,0.0,21
2025,3,JAX,Q9_HURDLE,2025-3-JAX,38,32.99,0.0,21
2025,3,KC,BASELINE,2025-3-KC,35,33.0275,0.0,23
2025,3,KC,Q9_HURDLE,2025-3-KC,35,33.88,0.0,23
2025,3,LA,BASELINE,2025-3-LA,33,30.1875,0.0,19
2025,3,LA,Q9_HURDLE,2025-3-LA,33,30.285,0.0,19
2025,3,LAC,BASELINE,2025-3-LAC,45,31.45,0.0,20
2025,3,LAC,Q9_HURDLE,2025-3-LAC,45,31.185,0.0,20
2025,3,LV,BASELINE,2025-3-LV,27,36.2325,0.0,18
2025,3,LV,Q9_HURDLE,2025-3-LV,27,36.21,0.0,18
2025,3,MIA,BASELINE,2025-3-MIA,33,33.32,0.0,20
2025,3,MIA,Q9_HURDLE,2025-3-MIA,33,33.0425,0.0,20
2025,3,MIN,BASELINE,2025-3-MIN,24,29.23,0.0,22
2025,3,MIN,Q9_HURDLE,2025-3-MIN,24,29.375,0.0,22
2025,3,NE,BASELINE,2025-3-NE,36,29.7325,0.0,21
2025,3,NE,Q9_HURDLE,2025-3-NE,36,30.4125,0.0,21
2025,3,NO,BASELINE,2025-3-NO,41,33.6925,0.0,28
2025,3,NO,Q9_HURDLE,2025-3-NO,41,33.84,0.0,28
2025,3,NYG,BASELINE,2025-3-NYG,30,33.1,0.0,17
2025,3,NYG,Q9_HURDLE,2025-3-NYG,30,32.9475,0.0,17
2025,3,NYJ,BASELINE,2025-3-NYJ,35,29.8075,0.0,20
2025,3,NYJ,Q9_HURDLE,2025-3-NYJ,35,29.2275,0.0,20
2025,3,PHI,BASELINE,2025-3-PHI,30,23.5825,0.0,20
2025,3,PHI,Q9_HURDLE,2025-3-PHI,30,24.615,0.0,20
2025,3,PIT,BASELINE,2025-3-PIT,22,28.6825,0.0,20
2025,3,PIT,Q9_HURDLE,2025-3-PIT,22,28.8475,0.0,20
2025,3,SEA,BASELINE,2025-3-SEA,20,29.08,0.0,21
2025,3,SEA,Q9_HURDLE,2025-3-SEA,20,28.7825,0.0,21
2025,3,SF,BASELINE,2025-3-SF,38,33.845,0.0,25
2025,3,SF,Q9_HURDLE,2025-3-SF,38,34.15,0.0,25
2025,3,TB,BASELINE,2025-3-TB,29,33.9,0.0,19
2025,3,TB,Q9_HURDLE,2025-3-TB,29,32.9625,0.0,19
2025,3,TEN,BASELINE,2025-3-TEN,34,30.04,0.0,21
2025,3,TEN,Q9_HURDLE,2025-3-TEN,34,29.4475,0.0,21
2025,3,WAS,BASELINE,2025-3-WAS,18,33.3,0.0,21
2025,3,WAS,Q9_HURDLE,2025-3-WAS,18,32.8375,0.0,21
2025,4,ARI,BASELINE,2025-4-ARI,40,30.8375,0.0,18
2025,4,ARI,Q9_HURDLE,2025-4-ARI,40,31.585,0.0,18
2025,4,ATL,BASELINE,2025-4-ATL,26,33.1475,0.0,14
2025,4,ATL,Q9_HURDLE,2025-4-ATL,26,33.3675,0.0,14
2025,4,BAL,BASELINE,2025-4-BAL,30,25.175,0.0,16
2025,4,BAL,Q9_HURDLE,2025-4-BAL,30,26.04,0.0,16
2025,4,BUF,BASELINE,2025-4-BUF,22,30.1125,0.0,15
2025,4,BUF,Q9_HURDLE,2025-4-BUF,22,30.27,0.0,15
2025,4,CAR,BASELINE,2025-4-CAR,32,32.4725,0.0,22
2025,4,CAR,Q9_HURDLE,2025-4-CAR,32,32.4775,0.0,22
2025,4,CHI,BASELINE,2025-4-CHI,36,30.9975,0.0,18
2025,4,CHI,Q9_HURDLE,2025-4-CHI,36,30.56,0.0,18
2025,4,CIN,BASELINE,2025-4-CIN,22,35.3125,0.0,18
2025,4,CIN,Q9_HURDLE,2025-4-CIN,22,36.2925,0.0,18
2025,4,CLE,BASELINE,2025-4-CLE,34,37.25,0.0,21
2025,4,CLE,Q9_HURDLE,2025-4-CLE,34,37.0475,0.0,21
2025,4,DAL,BASELINE,2025-4-DAL,38,38.31,0.0,20
2025,4,DAL,Q9_HURDLE,2025-4-DAL,38,38.725,0.0,20
2025,4,DEN,BASELINE,2025-4-DEN,42,30.78,0.0,19
2025,4,DEN,Q9_HURDLE,2025-4-DEN,42,30.5175,0.0,19
2025,4,DET,BASELINE,2025-4-DET,25,31.535,0.0,18
2025,4,DET,Q9_HURDLE,2025-4-DET,25,31.965,0.0,18
2025,4,GB,BASELINE,2025-4-GB,36,25.72,0.0,16
2025,4,GB,Q9_HURDLE,2025-4-GB,36,25.515,0.0,16
2025,4,HOU,BASELINE,2025-4-HOU,28,29.895,0.0,24
2025,4,HOU,Q9_HURDLE,2025-4-HOU,28,30.1375,0.0,24
2025,4,IND,BASELINE,2025-4-IND,32,28.8725,0.0,18
2025,4,IND,Q9_HURDLE,2025-4-IND,32,29.2,0.0,18
2025,4,JAX,BASELINE,2025-4-JAX,30,34.3125,0.0,22
2025,4,JAX,Q9_HURDLE,2025-4-JAX,30,33.6775,0.0,22
2025,4,KC,BASELINE,2025-4-KC,35,34.01,0.0,22
2025,4,KC,Q9_HURDLE,2025-4-KC,35,33.295,0.0,22
2025,4,LA,BASELINE,2025-4-LA,40,30.915,0.0,18
2025,4,LA,Q9_HURDLE,2025-4-LA,40,31.4975,0.0,18
2025,4,LAC,BASELINE,2025-4-LAC,38,34.4825,0.0,19
2025,4,LAC,Q9_HURDLE,2025-4-LAC,38,33.705,0.0,19
2025,4,LV,BASELINE,2025-4-LV,20,33.6225,0.0,19
2025,4,LV,Q9_HURDLE,2025-4-LV,20,34.77,0.0,19
2025,4,MIA,BASELINE,2025-4-MIA,25,33.5925,0.0,20
2025,4,MIA,Q9_HURDLE,2025-4-MIA,25,32.325,0.0,20
2025,4,MIN,BASELINE,2025-4-MIN,42,28.6025,0.0,22
2025,4,MIN,Q9_HURDLE,2025-4-MIN,42,28.1075,0.0,22
2025,4,NE,BASELINE,2025-4-NE,17,30.67,0.0,20
2025,4,NE,Q9_HURDLE,2025-4-NE,17,30.79,0.0,20
2025,4,NO,BASELINE,2025-4-NO,24,36.1,0.0,28
2025,4,NO,Q9_HURDLE,2025-4-NO,24,35.465,0.0,28
2025,4,NYG,BASELINE,2025-4-NYG,20,32.74,0.0,17
2025,4,NYG,Q9_HURDLE,2025-4-NYG,20,32.0825,0.0,17
2025,4,NYJ,BASELINE,2025-4-NYJ,27,30.91,0.0,20
2025,4,NYJ,Q9_HURDLE,2025-4-NYJ,27,30.86,0.0,20
2025,4,PHI,BASELINE,2025-4-PHI,24,24.9,0.0,19
2025,4,PHI,Q9_HURDLE,2025-4-PHI,24,25.24,0.0,19
2025,4,PIT,BASELINE,2025-4-PIT,22,27.42,0.0,20
2025,4,PIT,Q9_HURDLE,2025-4-PIT,22,27.4475,0.0,20
2025,4,SEA,BASELINE,2025-4-SEA,24,27.0,0.0,21
2025,4,SEA,Q9_HURDLE,2025-4-SEA,24,27.1825,0.0,21
2025,4,SF,BASELINE,2025-4-SF,37,34.615,0.0,23
2025,4,SF,Q9_HURDLE,2025-4-SF,37,35.065,0.0,23
2025,4,TB,BASELINE,2025-4-TB,39,32.335,0.0,19
2025,4,TB,Q9_HURDLE,2025-4-TB,39,31.2875,0.0,19
2025,4,TEN,BASELINE,2025-4-TEN,23,30.425,0.0,21
2025,4,TEN,Q9_HURDLE,2025-4-TEN,23,30.05,0.0,21
2025,4,WAS,BASELINE,2025-4-WAS,24,29.475,0.0,20
2025,4,WAS,Q9_HURDLE,2025-4-WAS,24,29.8975,0.0,20
2025,5,ARI,BASELINE,2025-5-ARI,30,32.9225,0.0,15
2025,5,ARI,Q9_HURDLE,2025-5-ARI,30,33.5825,0.0,15
2025,5,BAL,BASELINE,2025-5-BAL,20,26.73,0.0,16
2025,5,BAL,Q9_HURDLE,2025-5-BAL,20,26.8025,0.0,16
2025,5,BUF,BASELINE,2025-5-BUF,30,27.87,0.0,13
2025,5,BUF,Q9_HURDLE,2025-5-BUF,30,28.95,0.0,13
2025,5,CAR,BASELINE,2025-5-CAR,27,33.2025,0.0,17
2025,5,CAR,Q9_HURDLE,2025-5-CAR,27,33.1875,0.0,17
2025,5,CIN,BASELINE,2025-5-CIN,40,32.6225,0.0,15
2025,5,CIN,Q9_HURDLE,2025-5-CIN,40,32.6825,0.0,15
2025,5,CLE,BASELINE,2025-5-CLE,32,36.3625,0.0,16
2025,5,CLE,Q9_HURDLE,2025-5-CLE,32,37.17,0.0,16
2025,5,DAL,BASELINE,2025-5-DAL,28,37.98,0.0,17
2025,5,DAL,Q9_HURDLE,2025-5-DAL,28,38.375,0.0,17
2025,5,DEN,BASELINE,2025-5-DEN,36,32.71,0.0,15
2025,5,DEN,Q9_HURDLE,2025-5-DEN,36,33.695,0.0,15
2025,5,DET,BASELINE,2025-5-DET,23,30.585,0.0,16
2025,5,DET,Q9_HURDLE,2025-5-DET,23,30.95,0.0,16
2025,5,HOU,BASELINE,2025-5-HOU,31,29.545,0.0,19
2025,5,HOU,Q9_HURDLE,2025-5-HOU,31,29.78,0.0,19
2025,5,IND,BASELINE,2025-5-IND,29,30.32,0.0,17
2025,5,IND,Q9_HURDLE,2025-5-IND,29,29.4625,0.0,17
2025,5,JAX,BASELINE,2025-5-JAX,25,32.7575,0.0,14
2025,5,JAX,Q9_HURDLE,2025-5-JAX,25,32.7875,0.0,14
2025,5,KC,BASELINE,2025-5-KC,40,33.265,0.0,18
2025,5,KC,Q9_HURDLE,2025-5-KC,40,33.63,0.0,18
2025,5,LA,BASELINE,2025-5-LA,46,32.5125,0.0,13
2025,5,LA,Q9_HURDLE,2025-5-LA,46,32.89,0.0,13
2025,5,LAC,BASELINE,2025-5-LAC,32,35.5025,0.0,15
2025,5,LAC,Q9_HURDLE,2025-5-LAC,32,35.3525,0.0,15
2025,5,LV,BASELINE,2025-5-LV,36,31.5125,0.0,15
2025,5,LV,Q9_HURDLE,2025-5-LV,36,31.105,0.0,15
2025,5,MIA,BASELINE,2025-5-MIA,34,31.0275,0.0,17
2025,5,MIA,Q9_HURDLE,2025-5-MIA,34,31.5125,0.0,17
2025,5,MIN,BASELINE,2025-5-MIN,34,31.02,0.0,19
2025,5,MIN,Q9_HURDLE,2025-5-MIN,34,31.075,0.0,19
2025,5,NE,BASELINE,2025-5-NE,28,28.2575,0.0,15
2025,5,NE,Q9_HURDLE,2025-5-NE,28,27.7525,0.0,15
2025,5,NO,BASELINE,2025-5-NO,30,32.6525,0.0,19
2025,5,NO,Q9_HURDLE,2025-5-NO,30,33.045,0.0,19
2025,5,NYG,BASELINE,2025-5-NYG,39,30.3875,0.0,16
2025,5,NYG,Q9_HURDLE,2025-5-NYG,39,29.85,0.0,16
2025,5,NYJ,BASELINE,2025-5-NYJ,44,30.4425,0.0,18
2025,5,NYJ,Q9_HURDLE,2025-5-NYJ,44,29.25,0.0,18
2025,5,PHI,BASELINE,2025-5-PHI,37,24.82,0.0,16
2025,5,PHI,Q9_HURDLE,2025-5-PHI,37,25.245,0.0,16
2025,5,SEA,BASELINE,2025-5-SEA,34,26.8475,0.0,17
2025,5,SEA,Q9_HURDLE,2025-5-SEA,34,26.095,0.0,17
2025,5,SF,BASELINE,2025-5-SF,48,35.64,0.0,22
2025,5,SF,Q9_HURDLE,2025-5-SF,48,34.6525,0.0,22
2025,5,TB,BASELINE,2025-5-TB,32,33.535,0.0,17
2025,5,TB,Q9_HURDLE,2025-5-TB,32,33.1525,0.0,17
2025,5,TEN,BASELINE,2025-5-TEN,37,28.9975,0.0,15
2025,5,TEN,Q9_HURDLE,2025-5-TEN,37,29.5225,0.0,15
2025,5,WAS,BASELINE,2025-5-WAS,23,28.71,0.0,16
2025,5,WAS,Q9_HURDLE,2025-5-WAS,23,28.3475,0.0,16
2025,6,ARI,BASELINE,2025-6-ARI,39,32.5975,0.0,15
2025,6,ARI,Q9_HURDLE,2025-6-ARI,39,32.4375,0.0,15
2025,6,ATL,BASELINE,2025-6-ATL,31,31.5375,0.0,14
2025,6,ATL,Q9_HURDLE,2025-6-ATL,31,30.925,0.0,14
2025,6,BAL,BASELINE,2025-6-BAL,32,25.4875,0.0,16
2025,6,BAL,Q9_HURDLE,2025-6-BAL,32,25.29,0.0,16
2025,6,BUF,BASELINE,2025-6-BUF,26,28.1725,0.0,13
2025,6,BUF,Q9_HURDLE,2025-6-BUF,26,28.6825,0.0,13
2025,6,CAR,BASELINE,2025-6-CAR,21,31.4925,0.0,17
2025,6,CAR,Q9_HURDLE,2025-6-CAR,21,31.21,0.0,17
2025,6,CHI,BASELINE,2025-6-CHI,29,31.92,0.0,15
2025,6,CHI,Q9_HURDLE,2025-6-CHI,29,31.8275,0.0,15
2025,6,CIN,BASELINE,2025-6-CIN,40,34.0525,0.0,15
2025,6,CIN,Q9_HURDLE,2025-6-CIN,40,34.055,0.0,15
2025,6,CLE,BASELINE,2025-6-CLE,51,35.925,0.0,16
2025,6,CLE,Q9_HURDLE,2025-6-CLE,51,35.2825,0.0,16
2025,6,DAL,BASELINE,2025-6-DAL,34,36.0875,0.0,18
2025,6,DAL,Q9_HURDLE,2025-6-DAL,34,35.2025,0.0,18
2025,6,DEN,BASELINE,2025-6-DEN,26,33.925,0.0,15
