game_id,team,player,metric,model_mean,p10,p25,p50,p75,p90,model_probability_over_market_line,model_probability_under_market_line,market_line,over_price,under_price,sportsbook,market_timestamp,forecast_written_at,latest_information_timestamp,source_freshness,POST_INACTIVES_COMPLETE,known_defect_flags,candidate_version,run_id,promoted,RANKING_ELIGIBLE,ranking_ineligible_reasons,correlation_group,model_minus_market_probability,abs_probability_disagreement,line_minus_mean_native_units,line_minus_mean_in_model_sds,line_percentile_in_model_distribution,model_sd,market_probability_over_no_vig,market_hold,no_vig_available
2026_01_SF_LA,LA,Stetson Bennett,qb/att,1.58,0.0,0.0,0.0,0.0,4.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0039107:qb_volume,,,,,,4.418,,,False
2026_01_SF_LA,LA,Stetson Bennett,qb/cmp,0.98,0.0,0.0,0.0,0.0,3.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0039107:qb_volume,,,,,,2.9066,,,False
2026_01_SF_LA,LA,Stetson Bennett,qb/db,1.75,0.0,0.0,0.0,0.0,4.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0039107:qb_volume,,,,,,4.8792,,,False
2026_01_SF_LA,LA,Stetson Bennett,qb/int,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0039107:qb_efficiency,,,,,,0.23,,,False
2026_01_SF_LA,LA,Stetson Bennett,qb/ptd,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0039107:qb_efficiency,,,,,,0.3181,,,False
2026_01_SF_LA,LA,Stetson Bennett,qb/pyds,11.21,0.0,0.0,0.0,0.0,26.65,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0039107:qb_volume,,,,,,32.085,,,False
2026_01_SF_LA,LA,Stetson Bennett,qb/rtd,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0039107:other,,,,,,0.0891,,,False
2026_01_SF_LA,LA,Stetson Bennett,qb/rush_opp,0.15,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0039107:other,,,,,,0.565,,,False
2026_01_SF_LA,LA,Stetson Bennett,qb/ryds,0.76,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0039107:other,,,,,,3.4279,,,False
2026_01_SF_LA,LA,Stetson Bennett,qb/sacks,0.09,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0039107:other,,,,,,0.4066,,,False
2026_01_SF_LA,LA,Stetson Bennett,qb/scr,0.08,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0039107:other,,,,,,0.3322,,,False
2026_01_SF_LA,SF,Kurtis Rourke,qb/att,0.81,0.0,0.0,0.0,0.0,3.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0040589:qb_volume,,,,,,2.0619,,,False
2026_01_SF_LA,SF,Kurtis Rourke,qb/cmp,0.6,0.0,0.0,0.0,0.0,2.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0040589:qb_volume,,,,,,1.6487,,,False
2026_01_SF_LA,SF,Kurtis Rourke,qb/db,0.9,0.0,0.0,0.0,1.0,3.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0040589:qb_volume,,,,,,2.2708,,,False
2026_01_SF_LA,SF,Kurtis Rourke,qb/int,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0040589:qb_efficiency,,,,,,0.1598,,,False
2026_01_SF_LA,SF,Kurtis Rourke,qb/ptd,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0040589:qb_efficiency,,,,,,0.274,,,False
2026_01_SF_LA,SF,Kurtis Rourke,qb/pyds,6.26,0.0,0.0,0.0,0.0,20.58,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0040589:qb_volume,,,,,,16.4264,,,False
2026_01_SF_LA,SF,Kurtis Rourke,qb/rtd,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0040589:other,,,,,,0.0632,,,False
2026_01_SF_LA,SF,Kurtis Rourke,qb/rush_opp,0.08,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0040589:other,,,,,,0.3443,,,False
2026_01_SF_LA,SF,Kurtis Rourke,qb/ryds,0.42,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0040589:other,,,,,,2.2154,,,False
2026_01_SF_LA,SF,Kurtis Rourke,qb/sacks,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0040589:other,,,,,,0.2455,,,False
2026_01_SF_LA,SF,Kurtis Rourke,qb/scr,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0040589:other,,,,,,0.2108,,,False
2026_01_SF_LA,LA,Matthew Caldwell,qb/att,0.7,0.0,0.0,0.0,0.0,2.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041414:qb_volume,,,,,,1.9072,,,False
2026_01_SF_LA,LA,Matthew Caldwell,qb/cmp,0.42,0.0,0.0,0.0,0.0,1.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041414:qb_volume,,,,,,1.3483,,,False
2026_01_SF_LA,LA,Matthew Caldwell,qb/db,0.79,0.0,0.0,0.0,0.0,2.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041414:qb_volume,,,,,,2.1225,,,False
2026_01_SF_LA,LA,Matthew Caldwell,qb/int,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041414:qb_efficiency,,,,,,0.1216,,,False
2026_01_SF_LA,LA,Matthew Caldwell,qb/ptd,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041414:qb_efficiency,,,,,,0.1846,,,False
2026_01_SF_LA,LA,Matthew Caldwell,qb/pyds,5.06,0.0,0.0,0.0,0.0,11.83,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041414:qb_volume,,,,,,14.7368,,,False
2026_01_SF_LA,LA,Matthew Caldwell,qb/rtd,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041414:other,,,,,,0.0632,,,False
2026_01_SF_LA,LA,Matthew Caldwell,qb/rush_opp,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041414:other,,,,,,0.3158,,,False
2026_01_SF_LA,LA,Matthew Caldwell,qb/ryds,0.29,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041414:other,,,,,,1.5139,,,False
2026_01_SF_LA,LA,Matthew Caldwell,qb/sacks,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041414:other,,,,,,0.2539,,,False
2026_01_SF_LA,LA,Matthew Caldwell,qb/scr,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041414:other,,,,,,0.2041,,,False
2026_01_SF_LA,LA,Ty Simpson,qb/att,0.65,0.0,0.0,0.0,0.0,2.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:qb_volume,,,,,,1.7589,,,False
2026_01_SF_LA,LA,Ty Simpson,qb/cmp,0.4,0.0,0.0,0.0,0.0,1.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:qb_volume,,,,,,1.2413,,,False
2026_01_SF_LA,LA,Ty Simpson,qb/db,0.73,0.0,0.0,0.0,0.0,2.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:qb_volume,,,,,,1.9598,,,False
2026_01_SF_LA,LA,Ty Simpson,qb/int,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:qb_efficiency,,,,,,0.1135,,,False
2026_01_SF_LA,LA,Ty Simpson,qb/ptd,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:qb_efficiency,,,,,,0.2108,,,False
2026_01_SF_LA,LA,Ty Simpson,qb/pyds,4.58,0.0,0.0,0.0,0.0,11.33,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:qb_volume,,,,,,12.8344,,,False
2026_01_SF_LA,LA,Ty Simpson,qb/rtd,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:other,,,,,,0.0547,,,False
2026_01_SF_LA,LA,Ty Simpson,qb/rush_opp,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:other,,,,,,0.3094,,,False
2026_01_SF_LA,LA,Ty Simpson,qb/ryds,0.36,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:other,,,,,,1.9155,,,False
2026_01_SF_LA,LA,Ty Simpson,qb/sacks,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,2026-09-11T00:25:50Z,2026-09-11T00:08:49Z,12.46,True,"[{""contaminates_this_metric"": true, ""detail"": ""this board was sealed before official_inactive_ids reached the QB allocation, so an officially inactive quarterback may hold dropback share"", ""id"": ""QB_INACTIVE_NOT_CONSUMED""}]",V1_CANDIDATE,fec4038e15735841,False,False,"[""MARKET_QUOTE_ABSENT"", ""PLAYER_OFFICIALLY_INACTIVE"", ""KNOWN_DEFECT:QB_INACTIVE_NOT_CONSUMED""]",00-0041568:other,,,,,,0.2255,,,False
